userId;itemId;teamId;ts_reg
5067;196;25;2018-08-27 14:28:37
5062;196;87;2018-08-27 14:29:02
1188;196;37;2018-08-27 14:33:07
877;196;25;2018-08-27 14:34:15
1733;196;59;2018-08-27 15:09:00
5614;196;83;2018-08-27 15:10:24
2075;196;83;2018-08-27 15:36:35
2075;196;83;2018-08-27 15:36:38
2075;196;83;2018-08-27 15:36:39
1188;196;37;2018-08-27 16:01:06
1848;196;19;2018-08-27 16:07:24
1188;196;37;2018-08-27 16:19:35
2669;196;93;2018-08-27 16:27:50
5062;196;87;2018-08-27 16:35:10
2634;196;21;2018-08-27 16:40:31
5614;196;83;2018-08-27 16:45:19
3339;196;83;2018-08-27 17:10:46
5124;196;83;2018-08-27 17:30:59
5419;196;40;2018-08-27 17:33:28
3054;196;45;2018-08-27 17:34:00
196;196;78;2018-08-27 17:50:06
1848;196;19;2018-08-27 18:11:10
5064;196;2236;2018-08-27 18:57:01
1789;196;1988;2018-08-28 08:46:01
1970;196;1;2018-08-28 08:58:56
1621;196;128;2018-08-28 09:20:58
1621;196;128;2018-08-28 09:25:42
3063;196;83;2018-08-28 09:28:06
1917;196;193;2018-08-28 09:52:48
2075;196;83;2018-08-28 09:54:55
5124;196;83;2018-08-28 09:57:38
3339;196;83;2018-08-28 09:58:14
1188;196;37;2018-08-28 10:07:34
5419;196;40;2018-08-28 10:18:26
371;196;25;2018-08-28 10:20:12
1621;196;128;2018-08-28 10:20:14
3339;196;83;2018-08-28 10:23:12
2634;196;21;2018-08-28 10:30:15
707;196;37;2018-08-28 10:55:40
707;196;37;2018-08-28 10:57:47
707;196;37;2018-08-28 10:57:50
707;196;37;2018-08-28 10:58:02
707;196;37;2018-08-28 10:58:55
707;196;37;2018-08-28 10:59:03
5614;196;83;2018-08-28 10:59:32
6930;196;142;2018-08-28 11:02:41
3063;196;83;2018-08-28 11:04:53
6930;196;142;2018-08-28 11:05:13
6930;196;142;2018-08-28 11:06:24
7095;196;280;2018-08-28 11:13:56
1733;196;59;2018-08-28 11:23:40
1733;196;59;2018-08-28 11:28:07
2634;196;21;2018-08-28 11:37:41
877;196;25;2018-08-28 11:40:28
2917;196;69;2018-08-28 11:47:24
186;196;2;2018-08-28 11:48:00
5744;196;317;2018-08-28 11:51:25
5124;196;83;2018-08-28 11:55:06
2075;196;83;2018-08-28 11:55:21
2056;196;68;2018-08-28 12:07:22
7095;196;280;2018-08-28 12:11:55
7095;196;280;2018-08-28 12:12:50
7095;196;280;2018-08-28 12:13:01
7095;196;280;2018-08-28 12:13:03
7095;196;280;2018-08-28 12:13:06
4825;196;89;2018-08-28 12:22:24
3677;196;9;2018-08-28 12:33:05
5062;196;87;2018-08-28 12:34:53
1733;196;59;2018-08-28 12:44:34
5614;196;83;2018-08-28 13:11:06
5847;196;93;2018-08-28 13:21:06
4595;196;31;2018-08-28 13:53:38
6102;196;16;2018-08-28 13:56:12
5062;196;87;2018-08-28 14:04:15
5067;196;25;2018-08-28 14:25:21
877;196;25;2018-08-28 14:43:04
3158;196;336;2018-08-28 14:50:25
4706;196;40;2018-08-28 14:52:27
3395;196;37;2018-08-28 15:05:44
679;196;1929;2018-08-28 15:27:10
3054;196;45;2018-08-28 15:27:25
1222;196;2116;2018-08-28 15:27:39
3054;196;45;2018-08-28 15:27:47
3054;196;45;2018-08-28 15:27:50
679;196;1929;2018-08-28 15:28:27
186;196;2;2018-08-28 15:36:52
186;196;2;2018-08-28 15:51:45
3054;196;45;2018-08-28 15:59:37
1633;196;30;2018-08-28 16:06:16
5470;196;13;2018-08-28 16:06:19
1589;196;14;2018-08-28 16:12:59
186;196;2;2018-08-28 16:15:30
186;196;2;2018-08-28 16:15:44
3063;196;83;2018-08-28 17:01:49
4595;196;31;2018-08-28 17:01:58
3054;196;45;2018-08-28 17:07:28
3339;196;83;2018-08-28 17:08:11
5614;196;83;2018-08-28 17:34:21
3339;196;83;2018-08-28 17:46:26
1848;196;19;2018-08-28 17:56:08
1848;196;19;2018-08-28 17:59:57
7118;196;2297;2018-08-28 18:22:54
3920;196;280;2018-08-28 18:28:33
3395;196;37;2018-08-28 18:32:39
3395;196;37;2018-08-28 18:33:23
3920;196;280;2018-08-28 18:46:25
3488;196;68;2018-08-29 09:19:17
5062;196;87;2018-08-29 09:38:12
5547;196;13;2018-08-29 09:40:18
3732;196;30;2018-08-29 09:44:11
5062;196;87;2018-08-29 10:10:30
371;196;25;2018-08-29 10:13:31
2075;196;83;2018-08-29 10:22:39
6516;196;1;2018-08-29 10:34:21
3732;196;30;2018-08-29 11:08:50
3732;196;30;2018-08-29 11:08:52
3732;196;30;2018-08-29 11:08:57
3732;196;30;2018-08-29 11:08:59
3732;196;30;2018-08-29 11:09:01
3732;196;30;2018-08-29 11:09:03
3732;196;30;2018-08-29 11:09:10
5062;196;87;2018-08-29 11:11:27
2075;196;83;2018-08-29 11:18:20
5614;196;83;2018-08-29 11:18:28
5067;196;25;2018-08-29 11:20:14
1946;196;30;2018-08-29 11:21:03
5419;196;40;2018-08-29 11:35:50
5062;196;87;2018-08-29 11:37:21
3054;196;45;2018-08-29 11:58:22
5862;196;977;2018-08-29 12:04:16
2056;196;68;2018-08-29 12:12:09
5062;196;87;2018-08-29 12:15:46
1946;196;30;2018-08-29 12:16:15
3339;196;83;2018-08-29 12:19:44
186;196;2;2018-08-29 12:20:02
5067;196;25;2018-08-29 12:20:09
5470;196;13;2018-08-29 12:27:29
3063;196;83;2018-08-29 12:36:29
2634;196;21;2018-08-29 12:37:39
2634;196;21;2018-08-29 12:55:53
5764;196;295;2018-08-29 12:57:22
5973;196;41;2018-08-29 13:11:01
5973;196;41;2018-08-29 13:11:03
5973;196;41;2018-08-29 13:11:05
877;196;25;2018-08-29 13:18:43
1848;196;19;2018-08-29 13:26:18
1971;196;1835;2018-08-29 13:38:08
1848;196;19;2018-08-29 13:46:29
1848;196;19;2018-08-29 13:47:23
2917;196;69;2018-08-29 13:53:26
4595;196;31;2018-08-29 13:55:21
5062;196;87;2018-08-29 13:59:01
5062;196;87;2018-08-29 14:24:40
3054;196;45;2018-08-29 14:28:32
5067;196;25;2018-08-29 14:32:59
1848;196;19;2018-08-29 14:41:27
4825;196;89;2018-08-29 14:44:22
3779;196;45;2018-08-29 14:52:35
546;196;68;2018-08-29 14:55:23
6102;196;16;2018-08-29 15:03:21
3063;196;83;2018-08-29 15:11:24
6378;196;1337;2018-08-29 15:12:07
546;196;68;2018-08-29 15:15:29
3639;196;2197;2018-08-29 15:22:25
5614;196;83;2018-08-29 15:39:22
5067;196;25;2018-08-29 15:45:33
3054;196;45;2018-08-29 15:52:49
3807;196;807;2018-08-29 16:18:23
7095;196;280;2018-08-29 16:23:26
5062;196;87;2018-08-29 16:25:45
3754;196;475;2018-08-29 16:27:54
1633;196;30;2018-08-29 16:30:29
5067;196;25;2018-08-29 16:59:41
3054;196;45;2018-08-29 17:12:31
5062;196;87;2018-08-29 17:14:42
7095;196;280;2018-08-29 18:49:38
6516;196;1;2018-08-30 08:28:21
6516;196;1;2018-08-30 08:57:04
5062;196;87;2018-08-30 09:03:27
5062;196;87;2018-08-30 09:29:06
2634;196;21;2018-08-30 09:30:45
1722;196;80;2018-08-30 09:44:09
5062;196;87;2018-08-30 10:06:10
186;196;2;2018-08-30 10:13:18
5470;196;13;2018-08-30 10:21:34
2147;196;19;2018-08-30 10:22:03
2147;196;19;2018-08-30 10:23:36
5067;196;25;2018-08-30 10:24:45
3339;196;83;2018-08-30 10:28:44
2917;196;69;2018-08-30 10:29:10
5062;196;87;2018-08-30 10:36:12
1733;196;59;2018-08-30 10:47:20
2917;196;69;2018-08-30 10:48:55
5470;196;13;2018-08-30 11:01:19
5764;196;295;2018-08-30 11:09:18
877;196;25;2018-08-30 11:09:32
2075;196;83;2018-08-30 11:26:52
196;196;78;2018-08-30 11:27:45
196;196;78;2018-08-30 11:28:56
196;196;78;2018-08-30 11:29:03
196;196;78;2018-08-30 11:29:08
5847;196;93;2018-08-30 11:35:03
5124;196;83;2018-08-30 11:39:04
371;196;25;2018-08-30 11:40:15
4658;196;39;2018-08-30 11:45:51
2056;196;68;2018-08-30 11:50:14
1848;196;19;2018-08-30 12:29:13
546;196;68;2018-08-30 12:29:26
1848;196;19;2018-08-30 12:35:52
3097;196;2003;2018-08-30 12:58:24
1733;196;59;2018-08-30 13:12:37
5839;196;5;2018-08-30 13:25:04
5764;196;295;2018-08-30 13:27:12
6143;196;589;2018-08-30 13:31:32
3732;196;30;2018-08-30 13:45:55
5062;196;87;2018-08-30 13:58:56
3399;196;778;2018-08-30 14:13:04
5062;196;87;2018-08-30 14:27:02
5764;196;295;2018-08-30 14:38:11
1733;196;59;2018-08-30 14:54:30
5614;196;83;2018-08-30 14:55:59
5470;196;13;2018-08-30 14:59:02
5062;196;87;2018-08-30 15:12:51
3054;196;45;2018-08-30 15:23:31
2610;196;1120;2018-08-30 15:28:59
2803;196;724;2018-08-30 15:38:13
1917;196;193;2018-08-30 15:38:17
4555;196;59;2018-08-30 15:41:22
1946;196;30;2018-08-30 15:53:51
4285;196;509;2018-08-30 15:56:15
3585;196;30;2018-08-30 16:01:39
5062;196;87;2018-08-30 16:02:18
3063;196;83;2018-08-30 16:02:51
6143;196;589;2018-08-30 16:15:17
1733;196;59;2018-08-30 16:52:11
1188;196;37;2018-08-30 17:00:06
3754;196;475;2018-08-30 17:10:45
3999;196;62;2018-08-30 17:45:47
3339;196;83;2018-08-30 17:55:13
3339;196;83;2018-08-30 17:56:20
6516;196;1;2018-08-31 08:29:53
3395;196;37;2018-08-31 08:55:50
1621;196;128;2018-08-31 09:08:58
420;196;2089;2018-08-31 09:25:12
5062;196;87;2018-08-31 09:38:11
5470;196;13;2018-08-31 09:41:51
1722;196;80;2018-08-31 09:46:07
1722;196;80;2018-08-31 09:49:04
5470;196;13;2018-08-31 09:51:34
4595;196;31;2018-08-31 09:55:23
4586;196;2029;2018-08-31 10:02:24
371;196;25;2018-08-31 10:04:32
3754;196;475;2018-08-31 10:07:37
707;196;37;2018-08-31 10:21:07
5614;196;83;2018-08-31 10:26:02
6516;196;1;2018-08-31 10:26:49
5062;196;87;2018-08-31 10:31:54
5470;196;13;2018-08-31 10:58:27
2806;196;2170;2018-08-31 11:00:03
5062;196;87;2018-08-31 11:05:57
6033;196;385;2018-08-31 11:14:47
5470;196;13;2018-08-31 11:29:52
2147;196;19;2018-08-31 11:30:16
3779;196;45;2018-08-31 11:31:35
5062;196;87;2018-08-31 11:35:20
3054;196;45;2018-08-31 11:40:28
2917;196;69;2018-08-31 11:41:28
186;196;2;2018-08-31 11:46:19
2075;196;83;2018-08-31 11:57:09
2056;196;68;2018-08-31 12:09:48
2075;196;83;2018-08-31 12:13:05
2075;196;83;2018-08-31 12:13:22
2075;196;83;2018-08-31 12:13:32
186;196;2;2018-08-31 12:14:30
5062;196;87;2018-08-31 12:29:09
6033;196;385;2018-08-31 12:32:53
6033;196;385;2018-08-31 12:32:56
3054;196;45;2018-08-31 12:48:35
5124;196;83;2018-08-31 13:03:34
4595;196;31;2018-08-31 13:28:17
5067;196;25;2018-08-31 13:46:01
2075;196;83;2018-08-31 13:58:12
2917;196;69;2018-08-31 14:17:19
5062;196;87;2018-08-31 14:25:59
5470;196;13;2018-08-31 14:27:30
5470;196;13;2018-08-31 14:32:28
5062;196;87;2018-08-31 14:54:55
1733;196;59;2018-08-31 14:57:30
5062;196;87;2018-08-31 15:25:55
6930;196;142;2018-08-31 15:27:58
1733;196;59;2018-08-31 15:57:00
707;196;37;2018-08-31 15:58:21
1733;196;59;2018-08-31 16:16:40
5062;196;87;2018-08-31 16:17:30
2627;196;83;2018-08-31 16:17:37
3054;196;45;2018-08-31 16:20:51
3063;196;83;2018-08-31 16:25:54
5067;196;25;2018-08-31 16:28:23
3339;196;83;2018-08-31 16:52:06
5467;196;39;2018-08-31 16:58:23
5062;196;87;2018-08-31 17:03:18
1848;196;19;2018-08-31 17:04:35
2627;196;83;2018-08-31 18:17:18
2627;196;83;2018-08-31 18:17:44
2377;196;2;2018-09-02 21:25:13
2377;196;2;2018-09-02 21:35:26
2377;196;2;2018-09-02 21:47:39
2377;196;2;2018-09-02 21:49:10
2377;196;2;2018-09-02 21:51:01
2377;196;2;2018-09-02 21:57:30
3063;196;83;2018-09-03 09:00:04
2669;196;93;2018-09-03 09:07:25
1621;196;128;2018-09-03 09:35:16
6850;196;37;2018-09-03 09:36:30
4825;196;89;2018-09-03 09:47:42
3054;196;45;2018-09-03 10:00:39
5470;196;13;2018-09-03 10:23:33
5419;196;40;2018-09-03 10:33:45
371;196;25;2018-09-03 10:38:13
5470;196;13;2018-09-03 11:02:57
1696;196;3;2018-09-03 11:03:15
1188;196;37;2018-09-03 11:04:19
2634;196;21;2018-09-03 11:04:50
1733;196;59;2018-09-03 11:08:12
3840;196;2208;2018-09-03 11:29:49
877;196;25;2018-09-03 11:33:54
1188;196;37;2018-09-03 11:49:51
186;196;2;2018-09-03 12:06:44
2056;196;68;2018-09-03 12:21:58
1970;196;1;2018-09-03 12:39:43
3054;196;45;2018-09-03 12:57:09
877;196;25;2018-09-03 13:09:22
877;196;25;2018-09-03 13:35:21
3488;196;68;2018-09-03 13:54:31
877;196;25;2018-09-03 14:05:48
2075;196;83;2018-09-03 14:06:34
1090;196;167;2018-09-03 14:13:10
5062;196;87;2018-09-03 14:31:09
1946;196;30;2018-09-03 14:35:34
3158;196;336;2018-09-03 14:39:08
2627;196;83;2018-09-03 14:47:42
3732;196;30;2018-09-03 14:50:28
3054;196;45;2018-09-03 14:53:23
3395;196;37;2018-09-03 14:54:00
2075;196;83;2018-09-03 14:58:09
5124;196;83;2018-09-03 15:28:10
5062;196;87;2018-09-03 15:29:06
5470;196;13;2018-09-03 15:32:52
6516;196;1;2018-09-03 15:50:35
6516;196;1;2018-09-03 16:07:18
5062;196;87;2018-09-03 16:09:02
2627;196;83;2018-09-03 16:38:13
2075;196;83;2018-09-03 16:43:09
1733;196;59;2018-09-03 16:46:13
3395;196;37;2018-09-03 16:50:52
1946;196;30;2018-09-03 16:52:44
3585;196;30;2018-09-03 17:04:31
196;196;78;2018-09-03 17:28:46
2075;196;83;2018-09-03 17:40:20
5067;196;25;2018-09-03 17:44:00
6516;196;1;2018-09-04 08:25:45
1970;196;1;2018-09-04 08:29:41
4767;196;485;2018-09-04 08:43:21
4371;196;8;2018-09-04 08:47:54
4371;196;8;2018-09-04 08:48:39
196;196;78;2018-09-04 09:14:48
1911;196;2144;2018-09-04 09:19:35
2761;196;2144;2018-09-04 09:24:51
2761;196;2144;2018-09-04 09:27:29
3054;196;45;2018-09-04 09:27:30
2761;196;2144;2018-09-04 09:27:45
3063;196;83;2018-09-04 09:39:05
2627;196;83;2018-09-04 09:40:49
2634;196;21;2018-09-04 09:42:34
5470;196;13;2018-09-04 09:44:12
371;196;25;2018-09-04 09:57:57
6516;196;1;2018-09-04 10:15:54
5067;196;25;2018-09-04 10:17:54
5067;196;25;2018-09-04 10:19:42
5470;196;13;2018-09-04 10:33:11
4907;196;68;2018-09-04 10:33:34
5067;196;25;2018-09-04 10:34:58
2075;196;83;2018-09-04 10:40:09
4371;196;8;2018-09-04 10:41:20
4371;196;8;2018-09-04 10:42:00
4371;196;8;2018-09-04 10:42:26
3711;196;1880;2018-09-04 10:43:55
3677;196;9;2018-09-04 10:46:18
5124;196;83;2018-09-04 10:53:52
5614;196;83;2018-09-04 10:59:47
1451;196;171;2018-09-04 11:01:30
1188;196;37;2018-09-04 11:01:47
6516;196;1;2018-09-04 11:12:20
1633;196;30;2018-09-04 11:31:07
5470;196;13;2018-09-04 11:32:30
186;196;2;2018-09-04 11:34:38
2800;196;259;2018-09-04 11:54:28
2056;196;68;2018-09-04 11:58:52
3395;196;37;2018-09-04 12:10:07
1848;196;19;2018-09-04 12:36:02
3054;196;45;2018-09-04 12:41:37
1848;196;19;2018-09-04 12:48:33
5399;196;1315;2018-09-04 12:54:52
1848;196;19;2018-09-04 13:15:43
877;196;25;2018-09-04 13:16:13
5470;196;13;2018-09-04 13:24:14
5614;196;83;2018-09-04 13:29:20
196;196;78;2018-09-04 14:06:45
2917;196;69;2018-09-04 14:23:55
877;196;25;2018-09-04 14:32:32
5062;196;87;2018-09-04 14:49:24
6896;196;26;2018-09-04 15:01:46
956;196;20;2018-09-04 15:02:02
5062;196;87;2018-09-04 15:08:06
5124;196;83;2018-09-04 15:22:55
1848;196;19;2018-09-04 15:29:21
2917;196;69;2018-09-04 15:50:17
1633;196;30;2018-09-04 16:04:14
1727;196;2135;2018-09-04 16:12:15
3999;196;62;2018-09-04 16:31:14
5470;196;13;2018-09-04 16:47:57
2147;196;19;2018-09-04 17:04:08
5470;196;13;2018-09-04 17:28:30
5470;196;13;2018-09-04 17:28:34
5470;196;13;2018-09-04 17:28:45
4774;196;2229;2018-09-05 08:31:27
3999;196;62;2018-09-05 08:53:46
3999;196;62;2018-09-05 08:54:30
3999;196;62;2018-09-05 08:54:34
3999;196;62;2018-09-05 08:54:37
3063;196;83;2018-09-05 09:06:41
3054;196;45;2018-09-05 09:17:57
1970;196;1;2018-09-05 09:28:59
5419;196;40;2018-09-05 10:01:27
877;196;25;2018-09-05 10:15:13
3223;196;184;2018-09-05 10:20:05
3158;196;336;2018-09-05 10:29:50
2627;196;83;2018-09-05 10:51:58
4285;196;509;2018-09-05 11:07:40
877;196;25;2018-09-05 11:08:32
3732;196;30;2018-09-05 11:15:17
2334;196;407;2018-09-05 11:17:05
1621;196;128;2018-09-05 11:18:29
6516;196;1;2018-09-05 11:21:29
3223;196;184;2018-09-05 11:22:43
3223;196;184;2018-09-05 11:23:07
3223;196;184;2018-09-05 11:24:50
3223;196;184;2018-09-05 11:25:01
6516;196;1;2018-09-05 11:38:46
5614;196;83;2018-09-05 12:05:29
186;196;2;2018-09-05 12:06:02
5124;196;83;2018-09-05 12:09:14
1633;196;30;2018-09-05 12:16:02
2056;196;68;2018-09-05 12:20:09
5015;196;2234;2018-09-05 12:21:31
877;196;25;2018-09-05 12:32:16
1733;196;59;2018-09-05 12:58:41
6516;196;1;2018-09-05 13:10:57
1733;196;59;2018-09-05 13:54:55
3779;196;45;2018-09-05 14:21:36
3158;196;336;2018-09-05 14:35:01
3158;196;336;2018-09-05 14:35:51
6761;196;16;2018-09-05 14:38:43
1733;196;59;2018-09-05 14:45:44
1848;196;19;2018-09-05 14:46:55
4371;196;8;2018-09-05 14:53:34
3395;196;37;2018-09-05 14:55:02
877;196;25;2018-09-05 15:03:24
3158;196;336;2018-09-05 15:22:54
5470;196;13;2018-09-05 15:30:53
2627;196;83;2018-09-05 15:35:16
2627;196;83;2018-09-05 15:36:10
3395;196;37;2018-09-05 15:40:50
877;196;25;2018-09-05 15:49:50
3054;196;45;2018-09-05 15:59:30
3339;196;83;2018-09-05 16:02:05
5062;196;87;2018-09-05 16:02:10
1848;196;19;2018-09-05 16:02:51
1848;196;19;2018-09-05 16:02:54
1848;196;19;2018-09-05 16:03:00
1848;196;19;2018-09-05 16:03:02
1848;196;19;2018-09-05 16:03:05
1848;196;19;2018-09-05 16:03:09
1848;196;19;2018-09-05 16:03:10
1848;196;19;2018-09-05 16:03:17
1848;196;19;2018-09-05 16:03:26
1848;196;19;2018-09-05 16:03:31
1848;196;19;2018-09-05 16:03:32
1733;196;59;2018-09-05 16:23:07
5067;196;25;2018-09-05 16:28:44
5419;196;40;2018-09-05 16:50:21
5470;196;13;2018-09-05 17:05:36
5067;196;25;2018-09-05 17:18:49
5062;196;87;2018-09-05 17:18:56
5614;196;83;2018-09-05 17:23:03
2075;196;83;2018-09-05 17:27:24
3063;196;83;2018-09-05 17:35:06
3585;196;30;2018-09-05 18:48:26
1621;196;128;2018-09-06 08:59:18
1188;196;37;2018-09-06 09:09:53
7095;196;280;2018-09-06 09:36:32
877;196;25;2018-09-06 09:45:22
186;196;2;2018-09-06 10:00:43
3054;196;45;2018-09-06 10:04:27
5284;196;33;2018-09-06 10:08:29
3395;196;37;2018-09-06 10:09:13
2917;196;69;2018-09-06 10:22:17
5470;196;13;2018-09-06 10:39:30
5614;196;83;2018-09-06 10:41:06
6516;196;1;2018-09-06 10:42:24
3063;196;83;2018-09-06 10:53:55
877;196;25;2018-09-06 11:08:51
3395;196;37;2018-09-06 11:25:00
146;196;49;2018-09-06 11:25:33
146;196;49;2018-09-06 11:29:10
2917;196;69;2018-09-06 11:35:31
5467;196;39;2018-09-06 11:40:43
2917;196;69;2018-09-06 11:42:06
2056;196;68;2018-09-06 11:54:17
2367;196;23;2018-09-06 12:00:43
371;196;25;2018-09-06 12:26:54
5470;196;13;2018-09-06 12:30:52
1848;196;19;2018-09-06 12:42:28
1848;196;19;2018-09-06 12:45:53
5419;196;40;2018-09-06 12:49:20
1249;196;487;2018-09-06 12:57:13
5284;196;33;2018-09-06 13:09:43
4825;196;89;2018-09-06 13:16:26
2634;196;21;2018-09-06 13:22:37
1733;196;59;2018-09-06 13:31:58
877;196;25;2018-09-06 13:57:26
2075;196;83;2018-09-06 14:13:27
371;196;25;2018-09-06 14:20:25
5062;196;87;2018-09-06 14:31:42
1733;196;59;2018-09-06 14:35:26
1848;196;19;2018-09-06 14:38:30
5419;196;40;2018-09-06 14:49:12
5419;196;40;2018-09-06 14:49:43
5419;196;40;2018-09-06 14:50:52
5614;196;83;2018-09-06 14:57:05
6102;196;16;2018-09-06 15:00:21
1733;196;59;2018-09-06 15:07:27
5062;196;87;2018-09-06 15:09:53
3843;196;132;2018-09-06 15:10:30
3395;196;37;2018-09-06 16:09:33
3339;196;83;2018-09-06 16:14:07
5067;196;25;2018-09-06 16:14:44
5067;196;25;2018-09-06 16:15:55
5124;196;83;2018-09-06 16:43:57
5614;196;83;2018-09-06 17:00:26
1848;196;19;2018-09-06 17:02:34
3063;196;83;2018-09-06 17:07:15
5467;196;39;2018-09-06 17:08:41
5062;196;87;2018-09-06 17:19:36
2917;196;69;2018-09-06 17:50:35
6516;196;1;2018-09-10 08:24:25
5614;196;83;2018-09-10 08:39:36
5764;196;295;2018-09-10 09:11:29
5124;196;83;2018-09-10 09:17:54
2075;196;83;2018-09-10 09:21:01
3339;196;83;2018-09-10 09:24:55
2075;196;83;2018-09-10 09:26:14
5067;196;25;2018-09-10 09:39:08
1188;196;37;2018-09-10 09:40:32
5614;196;83;2018-09-10 09:42:14
1733;196;59;2018-09-10 09:50:35
5062;196;87;2018-09-10 10:03:45
371;196;25;2018-09-10 10:16:14
4250;196;11;2018-09-10 10:28:29
2075;196;83;2018-09-10 10:28:52
2075;196;83;2018-09-10 10:28:58
1621;196;128;2018-09-10 10:38:18
3063;196;83;2018-09-10 10:46:18
3054;196;45;2018-09-10 10:48:55
1090;196;167;2018-09-10 10:55:39
7095;196;280;2018-09-10 10:56:18
2075;196;83;2018-09-10 11:00:22
3395;196;37;2018-09-10 11:38:54
877;196;25;2018-09-10 11:39:02
2056;196;68;2018-09-10 12:03:52
5399;196;1315;2018-09-10 12:06:02
186;196;2;2018-09-10 12:14:49
6516;196;1;2018-09-10 12:28:10
4825;196;89;2018-09-10 12:33:04
546;196;41;2018-09-10 12:44:37
3054;196;45;2018-09-10 12:53:32
3054;196;45;2018-09-10 12:53:38
2634;196;21;2018-09-10 12:57:45
2634;196;21;2018-09-10 12:58:52
2634;196;21;2018-09-10 12:58:54
2634;196;21;2018-09-10 12:58:56
3395;196;37;2018-09-10 13:00:25
1848;196;19;2018-09-10 13:59:38
5062;196;87;2018-09-10 14:08:02
877;196;25;2018-09-10 14:15:39
5470;196;13;2018-09-10 14:25:53
5067;196;25;2018-09-10 14:29:33
1188;196;37;2018-09-10 14:29:49
5470;196;13;2018-09-10 14:38:39
196;196;280;2018-09-10 14:41:52
5062;196;87;2018-09-10 14:45:24
1831;196;2139;2018-09-10 14:47:17
4614;196;1069;2018-09-10 14:48:01
5947;196;46;2018-09-10 15:07:38
5399;196;1315;2018-09-10 15:16:58
3054;196;45;2018-09-10 15:53:51
5470;196;13;2018-09-10 16:01:33
6102;196;16;2018-09-10 16:01:47
1188;196;37;2018-09-10 16:17:09
3054;196;45;2018-09-10 16:20:44
5470;196;13;2018-09-10 16:23:26
5470;196;13;2018-09-10 16:23:31
5419;196;40;2018-09-10 16:24:06
3395;196;37;2018-09-10 16:25:42
5067;196;25;2018-09-10 16:30:57
5062;196;87;2018-09-10 16:42:16
5470;196;13;2018-09-10 16:53:16
5470;196;13;2018-09-10 16:53:22
5614;196;83;2018-09-10 17:06:08
1733;196;59;2018-09-10 17:28:57
3054;196;45;2018-09-10 17:50:37
2627;196;83;2018-09-10 17:56:22
5467;196;39;2018-09-10 17:59:30
5467;196;39;2018-09-10 18:04:42
6516;196;1;2018-09-11 08:22:15
6516;196;1;2018-09-11 08:26:30
1380;196;324;2018-09-11 09:02:29
6626;196;32;2018-09-11 09:36:21
5839;196;5;2018-09-11 09:37:21
371;196;25;2018-09-11 09:49:15
5467;196;39;2018-09-11 09:56:14
5124;196;83;2018-09-11 10:02:16
5575;196;2252;2018-09-11 10:05:15
3054;196;45;2018-09-11 10:28:08
4825;196;89;2018-09-11 10:48:12
1997;196;1914;2018-09-11 10:49:18
5614;196;83;2018-09-11 10:52:14
1380;196;324;2018-09-11 11:04:32
5575;196;2252;2018-09-11 11:16:11
5467;196;39;2018-09-11 11:20:49
877;196;25;2018-09-11 11:27:25
186;196;2;2018-09-11 11:46:43
6516;196;1;2018-09-11 11:47:27
2056;196;68;2018-09-11 11:51:24
3503;196;46;2018-09-11 11:58:49
2627;196;83;2018-09-11 12:18:01
1733;196;59;2018-09-11 12:40:34
6516;196;1;2018-09-11 12:42:30
2634;196;21;2018-09-11 13:13:08
877;196;25;2018-09-11 13:18:44
1733;196;59;2018-09-11 13:47:21
1188;196;37;2018-09-11 13:48:46
6102;196;16;2018-09-11 14:18:13
7053;196;737;2018-09-11 14:25:14
5470;196;13;2018-09-11 14:26:29
3339;196;83;2018-09-11 14:28:22
6102;196;16;2018-09-11 14:34:38
7053;196;737;2018-09-11 14:35:14
3732;196;30;2018-09-11 14:35:56
877;196;25;2018-09-11 14:43:17
5575;196;2252;2018-09-11 14:53:16
1970;196;1;2018-09-11 14:54:29
1733;196;59;2018-09-11 14:54:58
1733;196;59;2018-09-11 15:12:32
5062;196;87;2018-09-11 15:40:14
1633;196;30;2018-09-11 15:49:43
5470;196;13;2018-09-11 15:55:09
1733;196;59;2018-09-11 16:01:34
1733;196;59;2018-09-11 16:23:57
6682;196;128;2018-09-11 16:50:25
6682;196;128;2018-09-11 16:52:13
6682;196;128;2018-09-11 16:53:33
6682;196;128;2018-09-11 16:55:55
5470;196;13;2018-09-11 17:04:59
5124;196;83;2018-09-11 17:10:45
5062;196;87;2018-09-11 17:23:21
2147;196;19;2018-09-11 17:26:27
1848;196;19;2018-09-11 17:26:52
4371;196;8;2018-09-11 17:50:13
196;196;280;2018-09-11 18:19:51
3063;196;83;2018-09-12 08:51:46
5062;196;87;2018-09-12 09:05:20
1380;196;324;2018-09-12 09:06:00
5124;196;83;2018-09-12 09:12:13
3339;196;83;2018-09-12 09:34:19
1733;196;59;2018-09-12 09:34:26
6516;196;1;2018-09-12 09:42:24
1621;196;128;2018-09-12 09:48:07
3732;196;30;2018-09-12 10:09:49
371;196;25;2018-09-12 10:13:39
877;196;25;2018-09-12 10:19:47
3054;196;45;2018-09-12 10:23:54
3585;196;30;2018-09-12 10:35:27
6143;196;589;2018-09-12 11:06:24
5467;196;39;2018-09-12 11:09:44
3188;196;5;2018-09-12 11:15:34
877;196;25;2018-09-12 11:20:24
5067;196;25;2018-09-12 11:23:29
5783;196;21;2018-09-12 11:24:41
6516;196;1;2018-09-12 11:27:52
5783;196;21;2018-09-12 11:28:43
