id	ior	uor	equipe
2480	1	18857	322282
3616	1	18858	18858
550	1	18858	283743
3615	1	18858	283744
3677	1	18858	322281
2634	1	18858	322286
594	1	18859	18859
310	1	18859	283755
282	1	18859	283756
3729	1	18859	283758
321	1	18859	283784
1806	1	18859	322275
2639	1	18861	18861
98	1	18861	283722
718	1	18861	283723
705	1	18861	283724
2992	1	18861	283726
3785	1	18863	18863
1297	1	18863	27782
2350	1	18863	283629
2703	1	18863	283630
1692	1	18863	283631
242	1	18863	283761
129	1	18863	283783
4006	1	18863	322235
165	1	18865	283764
156	1	18865	322233
3750	1	18870	18870
1846	1	18870	27796
1826	1	18870	27797
1212	1	18870	283582
2165	1	18870	283598
935	1	18870	283599
289	1	18870	283600
1885	1	18870	283739
965	1	18870	283809
2344	1	18870	322297
3493	1	18872	18872
2235	1	18872	283787
293	1	18872	283788
2330	1	18892	282925
999	1	18905	284300
1695	1	18905	284306
1253	1	18905	284307
946	1	18905	284331
294	1	18905	284332
945	1	18905	284334
2636	1	18905	340518
247	1	18905	340596
1053	1	18905	340597
1874	1	18905	372746
227	1	18908	283123
1303	1	18908	283217
2778	1	18908	347580
573	1	18908	347724
2360	1	18909	283960
1823	1	18909	283961
3912	1	18909	340599
1310	1	18910	283417
1245	1	18910	347942
3893	1	18910	454610
4007	1	18913	372145
963	1	18913	372147
3585	1	18913	445910
2442	1	18913	446407
1300	1	18914	283246
2892	1	18914	283247
3910	1	18915	451145
3989	1	18946	18946
1278	1	18946	347696
644	1	18946	347703
3532	1	18946	347704
624	1	18946	347705
1732	1	18946	347706
3978	1	18946	347715
668	1	18946	347718
2760	1	18946	347719
1054	1	18948	18948
1930	1	18948	283091
1747	1	18948	283102
839	1	18948	283133
1364	1	18948	283136
1207	1	18948	283141
2815	1	18949	283283
2464	1	18949	283309
3914	1	18949	283310
2814	1	18949	283322
1762	1	18949	445224
485	1	18951	18951
2664	1	18951	283008
27	1	18951	283009
28	1	18951	283010
491	1	18951	283017
5	1	18951	283057
19	1	18951	283058
44	1	18951	283085
18	1	18951	283099
11	1	18951	283100
20	1	18951	283125
23	1	18951	283126
95	1	18951	283127
9	1	18951	283128
14	1	18951	283131
39	1	18951	283132
3	1	18951	283206
4	1	18951	342182
1751	1	18952	18952
1711	1	18952	283540
2776	1	18952	283542
4000	1	18952	283544
1712	1	18952	283545
1719	1	18952	283547
329	1	18952	283553
1693	1	18952	283554
1027	1	18952	283555
854	1	18980	340124
1302	1	18980	340131
4009	1	18980	340132
1724	1	18980	340133
1717	1	18980	340135
2040	1	18980	340136
2207	1	18980	340138
834	1	18980	340142
2806	1	18980	340144
1093	1	19004	19004
2748	1	19006	19006
3919	1	19006	285750
3905	1	19007	19007
861	1	19007	285764
179	1	19007	285765
3987	1	19008	285789
941	1	19010	19010
2862	1	19010	285597
647	1	19010	285598
3529	1	19013	285589
323	1	19018	285766
4034	1	19021	285795
2750	1	19021	285797
239	1	19021	285803
1230	1	19025	19025
2935	1	19047	283351
2657	1	19083	283117
134	1	19083	442467
2588	1	19228	288427
403	1	19228	289115
731	1	19228	338285
1056	1	19294	283572
3896	1	19294	289111
1347	1	19294	289160
3179	1	19323	284133
514	1	19325	284124
96	1	19325	284127
2803	1	19334	285230
2856	1	19334	285233
1036	1	19338	447206
3879	1	19342	19342
4023	1	19342	452276
298	1	19351	283925
3894	1	19370	19370
3959	1	19370	285138
661	1	19388	19388
584	1	19407	19407
2860	1	19409	19409
2782	1	19424	285977
284	1	19461	19461
1256	1	19470	19470
3997	1	19834	287524
657	1	19941	19941
852	1	19942	19942
2660	1	19942	283713
2656	1	19944	19944
153	1	19944	283716
1064	1	19953	283900
1260	1	19953	283903
1044	1	19953	283906
3895	1	19953	284101
151	1	19953	284225
1255	1	19953	345508
3899	1	19953	345509
15	1	19955	283501
2745	1	19955	283504
1282	1	19955	283511
1683	1	19955	283915
3887	1	19955	283916
2097	1	19955	283918
865	1	19955	283920
565	1	19955	283928
703	1	19955	283930
257	1	19955	283931
2118	1	19955	283932
2567	1	19955	454064
527	1	19955	454065
91	1	19957	284503
3580	1	19957	285157
2050	1	19957	285159
521	1	19957	285160
2104	1	19957	285161
150	1	19968	19968
161	1	19968	284502
340	1	19971	19971
837	1	19972	460903
2272	1	19972	460908
2309	1	19981	283145
1301	1	19981	283146
3550	1	19981	283150
727	1	19981	283155
2686	1	19981	283161
1263	1	19981	283163
824	1	19981	283166
2303	1	19981	349531
463	1	19981	445758
2768	1	19981	445763
3141	1	19981	445764
1959	1	19981	445765
121	1	19981	445766
2418	1	19981	445767
2232	1	19981	445770
2724	1	19981	454059
936	1	19981	454061
2720	1	19982	283215
1214	1	19982	283268
4101	1	19982	283269
1286	1	19982	283275
2522	1	19982	283276
2908	1	19982	446062
112	1	19982	446063
1696	1	19982	446133
2770	1	19982	446134
933	1	19982	446241
2723	1	19982	446243
655	1	19989	19989
50	1	19990	19990
185	1	19990	337873
138	1	19990	342391
2544	1	19996	283522
2721	1	20009	20009
2459	1	20217	20217
604	1	20237	283379
1348	1	20237	346666
3917	1	20238	340928
1686	1	20243	20243
296	1	20243	287344
2502	1	20247	283003
1335	1	20247	283006
3892	1	20247	283033
697	1	20247	327835
2541	1	20250	283365
2875	1	20254	20254
1753	1	20255	287318
2901	1	20318	372387
3986	1	20321	394161
2758	1	20323	282910
1716	1	20323	282912
2937	1	20493	308816
2185	1	20520	20520
1587	1	20608	20608
1619	1	20609	20609
2234	1	20655	20655
3714	1	20656	20656
2230	1	20656	308866
2583	1	20656	308868
3056	1	20657	308872
563	1	20658	20658
2635	1	20737	20737
2429	1	20788	20788
2452	1	20789	20789
1830	1	20789	21956
3388	1	20790	20790
1021	1	20790	308950
312	1	20790	308954
3621	1	20807	20807
3362	1	20830	20830
3358	1	20830	309003
1920	1	20831	20831
575	1	20832	20832
665	1	20834	309034
2932	1	20837	20837
1403	1	20838	20838
3182	1	20848	20848
379	1	20849	20849
1479	1	20914	20914
2015	1	20915	21927
1522	1	20957	20957
2055	1	20984	22894
3423	1	21424	21424
818	1	21528	21528
2089	1	21630	21630
3670	1	21685	21685
1738	1	21777	309346
1636	1	21805	21805
1802	1	21879	21879
4022	1	21916	451151
154	1	21954	21954
243	1	21954	309348
534	1	21998	21998
2225	1	22118	22118
3583	1	22118	308883
2895	1	22118	341378
4008	1	22122	309263
2405	1	22122	309265
1220	1	22123	22123
2641	1	22127	338057
3822	1	22146	22146
3230	1	22182	22182
671	1	22188	22188
3206	1	22239	22239
2148	1	22240	22240
3085	1	22240	309630
2463	1	22257	328668
1463	1	22265	22265
2094	1	22328	22328
3494	1	22369	22369
662	1	22370	22370
1925	1	22394	22394
1316	1	22394	286039
449	1	22394	286218
472	1	22394	286219
966	1	22394	286220
708	1	22394	286227
1022	1	22394	286234
455	1	22394	286235
986	1	22394	286237
2790	1	22394	286238
545	1	22394	347301
3636	1	22403	309653
3679	1	22403	309654
2262	1	22421	22421
684	1	22421	309671
1665	1	22422	22422
2380	1	22453	22453
3453	1	22481	22481
2509	1	22560	22560
1047	1	22561	22561
1936	1	22563	22563
1483	1	22586	22586
2446	1	22586	322622
3885	1	22588	22588
3082	1	22589	22589
921	1	22590	24398
2101	1	22599	22599
2158	1	22605	25032
1594	1	22662	309832
2498	1	22665	22665
2551	1	22666	24365
1485	1	22666	309875
3354	1	22686	22686
1194	1	22687	309881
371	1	22692	22692
971	1	22693	22693
2479	1	22693	309907
1231	1	22695	22695
1807	1	22695	309923
1505	1	22696	22696
2811	1	22699	309933
1489	1	22700	22700
1977	1	22703	22703
1413	1	22719	22719
1755	1	22740	22740
2312	1	22740	309967
3985	1	22741	22741
2345	1	22742	22742
1071	1	22743	22743
1478	1	22744	22744
1861	1	22763	22763
2662	1	22763	310027
3156	1	22763	310028
1122	1	22780	22780
3233	1	22835	22835
1096	1	22836	22836
278	1	22879	22879
1515	1	22888	22888
2382	1	22908	22908
3039	1	22917	22917
1210	1	22922	310188
2940	1	22925	310205
3597	1	22949	22949
86	1	22951	310235
493	1	22953	310248
3937	1	22953	310256
3445	1	22955	22955
1824	1	23016	23016
879	1	23029	310197
2018	1	23051	23051
3586	1	23052	23052
2216	1	23053	23053
2433	1	23085	23085
2164	1	23090	23090
1109	1	23149	286134
3915	1	23149	286314
2416	1	23149	286318
670	1	23149	286321
2311	1	23149	286325
2572	1	23149	286330
2757	1	23149	286337
3567	1	23149	286339
612	1	23149	441047
833	1	23180	372910
1216	1	23180	372920
1228	1	23180	393795
3223	1	23380	23380
3322	1	23393	23393
3566	1	23398	23398
1321	1	23405	23405
3099	1	23628	23628
2222	1	23655	23655
3601	1	23907	23907
1841	1	24061	286132
931	1	24061	286633
428	1	24061	286635
2393	1	24212	24212
3668	1	24340	24340
3768	1	24340	310355
2090	1	24354	24354
3036	1	24355	24355
3073	1	24355	310352
2233	1	24367	24367
4106	1	24368	24368
3680	1	24368	310402
97	1	24369	24369
3516	1	24370	24370
625	1	24446	24446
2103	1	24448	24448
2709	1	24451	24451
3599	1	24452	24452
884	1	24508	24508
3825	1	24509	24509
1952	1	24552	24552
2122	1	24554	24554
1603	1	24555	24555
1917	1	24626	24626
3808	1	24626	310801
3591	1	24626	310808
2854	1	24675	285574
3873	1	24681	310517
410	1	24682	24682
218	1	24682	310733
2767	1	24731	289079
3907	1	24733	288868
2632	1	24733	394350
2517	1	24736	289162
2869	1	24736	289166
1312	1	24736	289173
1028	1	24738	284239
357	1	24738	284268
2079	1	24738	335876
544	1	24738	345776
3280	1	24778	24778
3889	1	24780	24780
3617	1	24782	24782
4098	1	24785	24785
982	1	24787	24787
2646	1	24790	24790
2510	1	24791	24791
3849	1	24798	24798
1043	1	24822	24822
3812	1	24848	24848
3263	1	24849	328657
2981	1	24851	24851
127	1	24852	24852
315	1	24859	24859
1825	1	24860	24860
1781	1	24860	329259
1791	1	24862	24862
1833	1	24863	24863
1627	1	24866	24866
1767	1	24867	24867
1241	1	24876	24876
304	1	24876	284455
3990	1	24876	284650
2630	1	24876	284654
1322	1	24876	445200
1728	1	24876	445202
1672	1	24892	24892
3669	1	24893	24893
696	1	24894	24894
2696	1	24902	24902
843	1	24903	24903
3024	1	24903	310540
2138	1	24904	24904
201	1	24907	24907
1225	1	24909	24909
2923	1	24917	310589
926	1	24926	24926
2698	1	24930	24930
3792	1	24930	310917
1625	1	24996	310655
2096	1	24998	24998
2191	1	24998	310658
1857	1	24999	24999
938	1	25000	25000
2135	1	25001	25001
3200	1	25003	25003
3755	1	25104	25104
209	1	25162	310760
2788	1	25164	25164
2248	1	25166	25166
2708	1	25172	25172
3376	1	25205	310739
3327	1	25206	25206
2961	1	25213	25213
903	1	25216	310788
519	1	25297	25297
175	1	25321	85282
111	1	25353	25353
2045	1	25368	85274
2221	1	25374	25374
1840	1	25416	25416
3482	1	25418	25418
2968	1	25419	25419
3382	1	25419	311008
3705	1	25421	25421
2085	1	25423	25423
2448	1	25438	372945
1798	1	25438	372952
2889	1	25557	25557
1540	1	25628	25628
361	1	25628	311025
2933	1	25659	311035
3665	1	25667	25667
3098	1	25668	25668
374	1	25725	25725
1725	1	25789	25789
3684	1	25791	25791
2527	1	25797	25797
3137	1	25806	25806
672	1	25808	25808
1116	1	25870	25870
3526	1	25870	26595
774	1	25872	25872
518	1	25874	25874
566	1	25876	25876
3295	1	25885	311079
4029	1	25892	25892
3960	1	25906	25906
180	1	25908	25908
2297	1	25910	25910
2476	1	25911	25911
3730	1	25912	25912
1189	1	25914	25914
3061	1	25934	25934
2091	1	25936	25936
1770	1	25939	25939
1440	1	25939	311155
3603	1	25941	25941
1305	1	25943	25943
1246	1	25943	311160
3749	1	25945	25945
2550	1	25981	25981
3551	1	25985	25985
2319	1	26065	26065
183	1	26097	26097
673	1	26356	284630
2943	1	26356	285104
2663	1	26356	285253
4001	1	26356	285272
2882	1	26442	26442
2397	1	26675	26675
383	1	26678	311294
3773	1	26679	26679
3454	1	27259	27259
748	1	27260	27260
2126	1	27264	27264
3395	1	27265	27265
2252	1	27267	27267
2251	1	27267	311413
3232	1	27269	27269
2154	1	27269	311436
3674	1	27271	311459
1556	1	27272	27272
2888	1	27273	284741
2665	1	27273	284746
1858	1	27273	285091
868	1	27273	285257
2127	1	27273	339255
968	1	27315	27315
2438	1	27321	27321
1337	1	27321	444067
2206	1	27321	444070
654	1	27321	444071
836	1	27321	444073
3926	1	27328	447199
4014	1	27333	27333
2936	1	27814	84808
2650	1	27814	283208
190	1	27814	346958
2934	1	28020	28020
1299	1	28021	28021
1795	1	28508	28508
2774	1	28508	340697
686	1	28508	340704
3646	1	28734	28734
1103	1	28735	28735
817	1	28735	311331
2175	1	28736	311332
749	1	28737	28737
689	1	28738	28738
2990	1	28739	28739
3512	1	28740	28740
2957	1	28744	28744
3333	1	28744	311340
1399	1	28746	28746
1362	1	28748	28748
855	1	28751	28751
2960	1	28752	28752
3667	1	28754	28754
522	1	28879	28879
539	1	28880	28880
3326	1	28939	28939
3359	1	29033	29033
3503	1	29044	300673
2387	1	29045	29045
1621	1	29046	29046
2726	1	29050	300821
2699	1	29055	29055
3386	1	29056	29056
3949	1	29058	29058
204	1	29061	29061
1139	1	29063	29063
538	1	29064	29064
656	1	29066	311765
2606	1	29131	286047
3995	1	29131	286541
2711	1	29131	440425
2523	1	29131	440427
1892	1	29201	29201
84	1	29204	283967
851	1	29204	283968
1019	1	29204	283969
3930	1	29315	29315
710	1	29317	29423
1017	1	29317	289052
620	1	29339	29339
4100	1	29374	283423
1733	1	29374	283437
421	1	29374	283440
943	1	29374	283442
1707	1	29374	283517
1763	1	29374	283520
1705	1	29374	283521
2236	1	29374	335960
858	1	29374	446616
499	1	29374	446617
2553	1	29374	446618
2028	1	29374	446621
1722	1	29374	446624
2772	1	29374	446626
2328	1	29411	29411
2178	1	29676	29676
74	1	29775	29775
53	1	29775	287346
57	1	29775	287349
162	1	29969	29969
3623	1	75107	75107
3123	1	75108	75108
3183	1	75110	75110
1756	1	75111	75111
1919	1	75117	75117
984	1	75118	75118
2009	1	75120	75120
2701	1	75123	75123
402	1	75124	312124
3852	1	75124	312134
144	1	75161	75161
3438	1	75164	75164
3481	1	75166	75166
2881	1	75170	75170
3859	1	75170	86098
141	1	75171	75171
3534	1	75179	312557
2160	1	75181	75181
754	1	75183	75183
2171	1	75187	75187
3250	1	75191	75191
3177	1	75191	76776
157	1	75191	445826
2145	1	75588	75588
3335	1	75621	75621
3383	1	75624	75624
716	1	75625	75625
3194	1	75629	312268
1538	1	75642	75642
2976	1	75659	75659
600	1	75665	75665
3035	1	75670	312340
2613	1	75679	312345
2146	1	75685	75685
3500	1	75685	312346
2677	1	75718	75718
3504	1	75718	312371
268	1	75727	75727
2500	1	75730	77729
2739	1	75738	330366
3071	1	75740	75740
1067	1	75747	75747
813	1	75752	75752
959	1	75752	77751
3025	1	75762	75762
1645	1	75763	75763
3045	1	75767	75767
3271	1	75804	75804
3432	1	75810	75810
1336	1	75812	77811
3660	1	75824	75824
2997	1	75826	75826
3224	1	75827	75827
3154	1	75832	75832
2675	1	75835	75835
1010	1	75838	75838
3145	1	75839	75839
3463	1	75843	75843
1869	1	75844	75844
2683	1	75845	75845
3466	1	75852	75852
1549	1	75860	75860
3929	1	75888	75888
1772	1	75936	75936
3456	1	76221	84582
1607	1	76221	348615
2804	1	76287	312608
1544	1	76312	76312
3793	1	76314	76314
687	1	76316	76316
4030	1	76327	76327
2451	1	76328	288858
1082	1	76350	76350
2877	1	76350	76784
1209	1	76350	78359
2621	1	76350	80945
1430	1	76365	445510
114	1	77246	77246
1902	1	77542	77542
1330	1	77573	77573
816	1	77585	77585
1352	1	77864	77864
3034	1	77865	312659
3726	1	77866	77866
802	1	77866	312660
1493	1	77892	348667
2648	1	77897	78892
373	1	77898	78160
3178	1	77903	78967
2956	1	77904	447279
2743	1	77907	77907
613	1	77907	445321
2564	1	77910	84237
3109	1	77913	79096
2320	1	77913	445351
1650	1	77913	445361
2203	1	77914	78378
2821	1	79861	79861
4017	1	79862	79862
1935	1	79863	79863
3530	1	79910	79910
3514	1	79940	79940
118	1	79941	79941
3780	1	79941	328050
1744	1	79941	329886
3850	1	79942	79942
1674	1	79942	283731
1708	1	79943	79943
3365	1	79949	79949
3805	1	79961	79961
2766	1	79962	79962
1878	1	79965	79965
3872	1	79976	79976
3412	1	80005	80005
2294	1	80013	80013
880	1	80017	80017
2377	1	80116	83144
2870	1	80116	312968
2213	1	80118	80118
1521	1	80120	313026
2897	1	80122	80122
2374	1	80126	313068
1635	1	80132	313105
3948	1	80149	80149
1688	1	80149	313182
3143	1	80167	80167
2116	1	80169	80169
2579	1	80174	80174
245	1	80174	313282
342	1	80175	80175
2093	1	80198	313373
3112	1	80198	313375
3157	1	80204	80204
1376	1	80206	80206
3149	1	80206	313404
3175	1	80211	80211
1387	1	80213	313435
1038	1	80218	80218
2058	1	80219	0
2029	1	80219	80219
1559	1	80219	313456
3958	1	80223	80223
876	1	80225	80225
1835	1	80228	80228
2670	1	80261	80261
3938	1	80262	313568
1908	1	80265	80265
337	1	80272	313586
2867	1	80287	80287
2622	1	80289	80289
2511	1	80291	313616
1570	1	80293	80293
532	1	80294	80294
4003	1	80301	80301
1444	1	80305	313660
896	1	80308	80308
1435	1	80312	80312
1465	1	80314	313678
2798	1	80314	313681
3410	1	80315	80315
2017	1	80316	80316
1469	1	80317	80317
1653	1	80320	80320
2830	1	80322	80322
1366	1	80330	80330
3330	1	80332	80332
1600	1	80332	313724
1367	1	80333	80333
1623	1	80335	313728
1437	1	80335	313729
1391	1	80340	80340
1436	1	80365	313795
2008	1	80366	313802
3411	1	80382	80315
1985	1	80392	80392
3281	1	80396	80396
2376	1	80398	313869
2515	1	80400	80400
355	1	80401	80401
2674	1	80405	313884
2352	1	80409	80409
3606	1	80410	80410
2392	1	80411	80411
3746	1	80417	80417
3845	1	80419	80419
223	1	80422	80422
810	1	80424	80424
2457	1	80424	314041
2859	1	80425	80425
2351	1	80425	314048
1034	1	80426	80426
3101	1	80427	80427
2437	1	80427	314060
1687	1	80427	328024
767	1	80435	80435
2307	1	80435	314083
1775	1	80436	314093
2977	1	80440	80440
709	1	80442	80442
1012	1	80443	80443
2202	1	80445	80445
2323	1	80446	80446
146	1	80447	328039
2792	1	80448	80448
928	1	80450	80450
756	1	80461	80461
208	1	80463	80463
3051	1	80464	80464
3367	1	80465	80465
3518	1	80467	80467
1117	1	80468	80468
3364	1	80470	80470
1377	1	80471	80471
3458	1	80479	80479
3069	1	80481	80481
3371	1	80483	80483
3425	1	80484	80484
983	1	80492	80492
1784	1	80493	80493
3465	1	80497	80497
3477	1	80502	80502
388	1	80503	80503
2954	1	80506	80506
240	1	80511	314334
3297	1	80515	80515
3053	1	80517	80517
2483	1	80519	80519
3272	1	80524	80524
221	1	80524	314361
2004	1	80529	80529
3449	1	80536	80536
2681	1	80536	314404
450	1	80541	80541
1011	1	80543	80543
419	1	80545	80545
1698	1	80548	314462
48	1	80549	80549
1393	1	80550	314465
3110	1	80551	80551
3786	1	80557	80557
1630	1	80558	80558
1638	1	80558	327996
1414	1	80565	80565
1145	1	80565	314507
2563	1	80573	80573
1944	1	80575	80575
63	1	80576	80576
2857	1	80581	314587
1948	1	80587	80587
1545	1	80591	80591
3964	1	80601	80601
2212	1	80602	80602
408	1	80604	80604
3302	1	80607	80607
1815	1	80610	80610
2402	1	80610	314685
2132	1	80614	80614
3239	1	80615	80615
2327	1	80617	314712
920	1	80618	80618
2047	1	80629	80629
2173	1	80631	80631
3274	1	80642	80642
1534	1	80643	80643
212	1	80645	80645
2414	1	80651	80651
2837	1	80660	80660
3405	1	80662	80662
2069	1	80674	80674
1280	1	80679	80679
2111	1	80681	314903
1923	1	80682	80682
3682	1	80684	80684
3731	1	80684	314938
2156	1	80686	80686
558	1	80689	80689
2293	1	80690	80690
2434	1	80691	80691
3685	1	80692	80692
3877	1	80693	80693
3172	1	80696	80696
4027	1	80699	80699
1942	1	80700	80700
2547	1	80718	80718
431	1	80750	80750
1099	1	80836	312726
416	1	80853	80853
642	1	80931	80931
3836	1	80931	84445
2200	1	82358	82358
3984	1	83031	79120
3499	1	83031	288974
149	1	84044	84044
2488	1	84044	282948
1731	1	84044	282949
3570	1	84044	282957
300	1	84044	282958
580	1	84044	282960
233	1	84044	282961
1740	1	84044	282965
1730	1	84044	282966
2623	1	84046	84823
3745	1	84046	84826
2753	1	84046	84827
326	1	84046	283769
1238	1	84046	322236
630	1	84046	342281
1780	1	84051	84051
1324	1	84051	84814
3699	1	84051	84815
396	1	84051	283655
250	1	84051	283786
3267	1	84606	83826
1792	1	84606	84606
2800	1	84606	324314
3226	1	84606	347062
3399	1	84606	447244
669	1	84631	84631
305	1	84754	84754
1073	1	84858	345731
944	1	84973	84973
2271	1	85388	85388
3284	1	85483	312750
2348	1	85491	85491
1395	1	85492	85492
1921	1	85498	85498
1174	1	85519	85519
508	1	85520	85520
1659	1	85545	0
2443	1	85549	85549
1533	1	85553	83782
3967	1	85556	85556
1517	1	85557	85557
3305	1	85560	312826
1660	1	85561	85561
621	1	85563	85563
3030	1	85565	85565
1405	1	85572	85572
3976	1	85574	85574
1486	1	85605	85605
2285	1	85605	312876
809	1	85606	85606
3935	1	85607	85607
3681	1	85626	85626
2411	1	85626	312895
3409	1	85662	85662
3431	1	85689	85689
768	1	85893	85893
2368	1	85893	286609
2364	1	85893	286610
443	1	85893	286611
2342	1	85893	286613
2356	1	85893	286614
2369	1	85893	286615
2415	1	85893	286617
707	1	85893	286618
1972	1	85893	286619
664	1	85893	286620
790	1	85893	286621
433	1	85893	286630
2358	1	85893	338353
2354	1	85893	455520
2016	1	85893	455521
2406	1	85893	455609
2359	1	85893	455610
611	1	85893	455611
1974	1	85893	455612
2370	1	85893	455613
932	1	85893	455618
2408	1	85893	455619
434	1	85893	455620
2413	1	85893	455621
2006	1	85893	455642
3001	1	85942	85942
339	1	85946	85946
1590	1	85948	85948
1224	1	85949	85949
1622	1	85949	301015
2898	1	85962	76282
1193	1	85962	76961
734	1	85962	78174
3918	1	85962	78240
1161	1	85962	78371
1201	1	85962	78393
1126	1	85962	78429
1138	1	85962	78676
1250	1	85962	78986
1184	1	85962	79297
1148	1	85962	79338
1293	1	85962	86190
1119	1	85962	286415
1507	1	85962	286442
952	1	85962	286532
188	1	85962	286534
1226	1	85962	286540
3584	1	85962	286553
125	1	85962	286716
1152	1	85962	286828
1202	1	85962	287035
4016	1	85962	287132
808	1	86008	86008
367	1	86008	330662
3448	1	86110	86110
2258	1	86114	86114
2546	1	86122	86122
1320	1	86137	86137
1326	1	86137	284634
1032	1	86137	284636
918	1	86137	284638
803	1	86137	285061
266	1	86138	285086
2886	1	86138	339215
3902	1	86138	339216
753	1	86138	339327
4031	1	86138	339577
2880	1	86138	339578
3961	1	86138	339580
2529	1	86138	339581
2640	1	86138	339691
1296	1	86147	86147
1409	1	86215	86215
3770	1	86458	86458
414	1	86514	86514
1555	1	86529	301043
3102	1	86565	86565
2756	1	86565	285809
1274	1	86565	285811
934	1	86565	342635
3553	1	86565	342744
140	1	86565	342746
2478	1	86565	441729
139	1	86565	441730
3476	1	86603	86603
1506	1	86615	86615
744	1	86619	86619
3671	1	86620	86620
633	1	86621	350833
889	1	86622	86622
3080	1	86629	86629
2026	1	86629	331401
3315	1	86632	86632
2805	1	86632	343040
3777	1	86639	86639
352	1	86640	86640
1743	1	86667	86667
4025	1	86671	86671
1340	1	86684	86684
3928	1	86684	282945
1746	1	86684	282963
3957	1	86684	283004
4020	1	86684	283035
3980	1	86684	283061
2580	1	86708	86708
764	1	86709	86709
3795	1	86710	86710
2410	1	86712	86712
1998	1	86713	86713
509	1	86714	86714
2755	1	86715	86715
635	1	86716	86716
2819	1	86720	86720
1810	1	86721	86721
1514	1	86722	86722
2131	1	86726	86726
2921	1	86734	86734
2518	1	86735	86735
745	1	86739	86739
2366	1	86740	86740
362	1	86743	342551
2591	1	86743	342587
135	1	86744	86744
950	1	86746	86746
3127	1	86746	342984
3303	1	86747	86747
960	1	86749	86749
3548	1	86752	86752
378	1	86753	86753
786	1	86754	86754
2700	1	86757	86757
2673	1	86834	86834
1689	1	86839	86839
10	1	86900	86900
1884	1	86901	86901
444	1	86915	86915
3999	1	86922	86922
1891	1	86935	86935
2571	1	86955	86955
2151	1	86964	86964
3377	1	86965	86965
780	1	86991	86991
1837	1	86996	86996
2192	1	86997	86997
1580	1	87000	87000
3783	1	87002	87002
1433	1	87006	87006
2137	1	87007	87007
2325	1	87014	87014
939	1	87016	87016
1077	1	87018	87018
588	1	87036	87036
2056	1	87071	87071
3810	1	87074	87074
1876	1	87079	87079
369	1	87084	87084
1089	1	87085	87085
2109	1	87098	87098
866	1	87101	87101
164	1	87103	87103
3748	1	87103	338180
132	1	87104	87104
1929	1	87117	87117
3717	1	87118	87118
71	1	87120	87120
3041	1	87253	87253
1883	1	87279	87279
3186	1	87296	87296
3693	1	87305	87305
1934	1	87336	87336
3170	1	87342	87342
1392	1	87345	87345
2959	1	87348	87348
3184	1	87356	87356
3181	1	87388	87388
2624	1	87398	87398
3227	1	87400	87400
3286	1	87403	87403
2813	1	87406	87406
3687	1	87413	87413
2054	1	87420	87420
3291	1	87424	87424
850	1	87426	87426
2277	1	87437	87437
3079	1	285310	285310
481	1	285311	285311
1459	1	286453	445333
3433	1	286455	1647
3485	1	286456	77933
3033	1	286456	286456
2864	1	286457	82680
1598	1	286459	445514
2791	1	286460	450597
3853	1	286461	445384
2607	1	286468	348661
683	1	286468	445850
510	1	286468	446970
1229	1	286470	286470
610	1	286470	348642
3349	1	286474	79752
2420	1	286476	77200
1584	1	286478	348657
2462	1	286480	79353
2121	1	286480	79354
1418	1	286481	79762
1578	1	286481	79776
1964	1	286483	286483
3373	1	286485	79279
3478	1	286485	79290
108	1	286485	447284
3862	1	286487	445330
3922	1	286488	286488
2831	1	286488	288710
3394	1	287645	78126
302	1	287756	287770
3908	1	287756	287844
303	1	287756	287848
1342	1	287756	442299
2577	1	288145	285526
895	1	288145	285864
1288	1	288145	286270
2470	1	288145	286272
712	1	288145	286273
2554	1	288145	286849
2562	1	288145	287226
1033	1	288145	287227
533	1	288145	287425
961	1	288145	287440
996	1	288163	288163
2300	1	288163	289375
1709	1	288163	289378
1235	1	315118	283575
1265	1	315118	327819
947	1	322933	322933
949	1	322936	322936
1530	1	322939	322939
807	1	322941	322941
4002	1	322942	322942
2439	1	322947	322947
2060	1	322948	322948
1428	1	322971	322971
2081	1	323028	323028
417	1	323029	323029
923	1	323030	323030
2042	1	323034	323034
2690	1	327197	327197
3702	1	327207	327207
2355	1	327222	327222
1666	1	327227	327227
3520	1	327234	327234
3342	1	327235	327235
2912	1	327240	327240
3664	1	327241	327241
1901	1	327243	327243
1643	1	327246	348648
1496	1	327248	445856
2383	1	327249	327249
1421	1	327250	327250
2141	1	327251	327251
3307	1	327254	327254
1162	1	329307	330694
2775	1	329307	330753
3897	1	329307	330758
1094	1	329307	330761
2453	1	333068	440557
2896	1	333073	440527
1185	1	333077	337653
1129	1	333077	337657
1839	1	333913	341556
1244	1	333913	460634
1611	1	335723	341076
3880	1	335723	341082
2073	1	335724	341045
2637	1	335725	335725
1191	1	335725	342948
496	1	339677	339677
505	1	339677	342437
3996	1	341215	341215
3900	1	345910	284252
2722	1	345910	284254
1338	1	347024	347024
2654	1	347026	347026
210	1	347028	347028
1694	1	347934	347934
750	1	348426	348426
1266	1	348636	350082
3091	1	348636	350084
1243	1	348681	348681
32	1	351113	351113
287	1	351113	371397
193	1	351113	371398
93	1	351113	371399
475	1	351113	371400
78	1	351113	371401
274	1	351113	449372
1769	1	371221	371221
1323	1	371221	444582
543	1	371227	450547
2919	1	394221	439882
478	1	394307	440273
2797	1	394307	440363
